"bairro","preco","area","suites","dormitorios","banheiros","vagas"
"vila-mariana","1050000.0","140.0","1.0","3.0","2.0","2.0"
"vila-mariana","1363518.0","127.0","3.0","3.0","5.0","3.0"
"vila-mariana","730000.0","66.0","1.0","2.0","2.0","2.0"
"vila-mariana","800000.0","96.0","1.0","3.0","3.0","1.0"
"vila-mariana","1100000.0","95.0","2.0","2.0","3.0","2.0"
"vila-mariana","2086122.0","219.0","3.0","3.0","5.0","3.0"
"vila-mariana","680000.0","65.0","1.0","2.0","2.0","2.0"
"vila-mariana","745000.0","73.0","1.0","1.0","1.0","1.0"
"vila-mariana","880000.0","103.0","1.0","3.0","3.0","2.0"
"vila-mariana","890000.0","110.0","2.0","3.0","3.0","2.0"
"vila-mariana","695000.0","60.0","1.0","2.0","2.0","1.0"
"vila-mariana","550000.0","42.0","1.0","1.0","1.0","1.0"
"vila-mariana","1200000.0","94.0","1.0","3.0","3.0","2.0"
"vila-mariana","850000.0","103.0","1.0","3.0","3.0","1.0"
"vila-mariana","1060000.0","90.0","1.0","3.0","3.0","2.0"
"vila-mariana","880000.0","105.0","1.0","3.0","1.0","1.0"
"vila-mariana","650000.0","60.0","1.0","2.0","2.0","1.0"
"vila-mariana","940000.0","127.0","1.0","3.0","3.0","1.0"
"vila-mariana","2120000.0","245.0","4.0","5.0","5.0","5.0"
"vila-mariana","860000.0","77.0","1.0","2.0","2.0","2.0"
"vila-mariana","1850000.0","220.0","2.0","4.0","4.0","3.0"
"vila-mariana","3660232.0","271.0","4.0","4.0","6.0","4.0"
"vila-mariana","950000.0","100.0","1.0","3.0","3.0","2.0"
"vila-mariana","745000.0","100.0","1.0","3.0","2.0","2.0"
"vila-mariana","1500000.0","269.0","1.0","3.0","4.0","4.0"
"vila-mariana","1300000.0","125.0","1.0","4.0","2.0","3.0"
"vila-mariana","2300000.0","137.0","2.0","2.0","2.0","2.0"
"vila-mariana","742000.0","79.0","1.0","3.0","2.0","2.0"
"vila-mariana","1480000.0","133.0","3.0","3.0","4.0","2.0"
"vila-mariana","1840000.0","142.0","3.0","3.0","5.0","3.0"
"vila-mariana","1260000.0","125.0","2.0","3.0","3.0","2.0"
"vila-mariana","1750000.0","220.0","2.0","4.0","5.0","3.0"
"vila-mariana","1595000.0","140.0","1.0","3.0","3.0","2.0"
"vila-mariana","1596000.0","140.0","1.0","3.0","3.0","2.0"
"vila-mariana","1358311.0","127.0","3.0","3.0","5.0","3.0"
"vila-mariana","1010000.0","140.0","1.0","4.0","2.0","2.0"
"vila-mariana","752000.0","99.0","1.0","3.0","2.0","1.0"
"vila-mariana","1358331.0","127.0","3.0","3.0","5.0","3.0"
"vila-mariana","520000.0","65.0","1.0","2.0","1.0","1.0"
"vila-mariana","2101984.0","221.0","3.0","3.0","5.0","3.0"
"vila-mariana","1150000.0","89.0","1.0","3.0","2.0","2.0"
"vila-mariana","1800000.0","160.0","3.0","3.0","3.0","3.0"
"vila-mariana","850000.0","77.0","1.0","2.0","2.0","2.0"
"vila-mariana","960000.0","126.0","1.0","3.0","2.0","2.0"
"vila-mariana","880000.0","65.0","1.0","2.0","2.0","2.0"
"vila-mariana","550000.0","60.0","1.0","2.0","2.0","1.0"
"vila-mariana","1150000.0","94.0","1.0","3.0","1.0","2.0"
"vila-mariana","1300000.0","127.0","1.0","3.0","3.0","3.0"
"vila-mariana","2101984.0","221.0","3.0","3.0","5.0","3.0"
"vila-mariana","1800000.0","270.0","3.0","4.0","5.0","4.0"
"vila-mariana","1363518.0","127.0","3.0","3.0","5.0","3.0"
"vila-mariana","1363518.0","127.0","3.0","3.0","5.0","3.0"
"vila-mariana","800000.0","83.0","1.0","3.0","2.0","2.0"
"vila-mariana","695000.0","65.0","1.0","2.0","2.0","2.0"
"vila-mariana","585000.0","75.0","1.0","3.0","2.0","2.0"
"vila-mariana","1200000.0","136.0","2.0","4.0","3.0","2.0"
"vila-mariana","850000.0","105.0","1.0","3.0","3.0","1.0"
"vila-mariana","1000000.0","112.0","1.0","3.0","2.0","2.0"
"vila-mariana","750000.0","84.0","1.0","3.0","3.0","1.0"
"vila-mariana","3620875.0","271.0","4.0","4.0","6.0","4.0"
"vila-mariana","850000.0","100.0","1.0","2.0","2.0","1.0"
"vila-mariana","855000.0","107.0","1.0","3.0","2.0","1.0"
"vila-mariana","1150000.0","160.0","1.0","3.0","2.0","2.0"
"vila-mariana","890000.0","110.0","2.0","3.0","4.0","2.0"
"vila-mariana","1272000.0","131.0","3.0","3.0","4.0","2.0"
"vila-mariana","624950.0","65.0","1.0","2.0","1.0","2.0"
"vila-mariana","1400000.0","168.0","1.0","3.0","1.0","2.0"
"vila-mariana","635000.0","50.0","1.0","1.0","1.0","1.0"
"vila-mariana","1150000.0","124.0","1.0","3.0","2.0","3.0"
"vila-mariana","3581518.0","271.0","4.0","4.0","6.0","4.0"
"vila-mariana","1950000.0","134.0","3.0","3.0","4.0","2.0"
"vila-mariana","730000.0","67.0","1.0","2.0","2.0","2.0"
"vila-mariana","2000000.0","130.0","1.0","3.0","3.0","2.0"
"vila-mariana","800000.0","127.0","1.0","3.0","2.0","1.0"
"vila-mariana","560000.0","68.0","1.0","3.0","1.0","1.0"
"vila-mariana","1180000.0","83.0","2.0","2.0","2.0","3.0"
"vila-mariana","960042.0","109.0","1.0","3.0","2.0","2.0"
"vila-mariana","600000.0","64.0","1.0","2.0","1.0","1.0"
"vila-mariana","750000.0","120.0","1.0","3.0","2.0","1.0"
"vila-mariana","750000.0","78.0","1.0","2.0","2.0","2.0"
"vila-mariana","850000.0","97.0","1.0","3.0","3.0","1.0"
"vila-mariana","960042.0","109.0","1.0","3.0","2.0","2.0"
"vila-mariana","450000.0","100.0","1.0","3.0","1.0","1.0"
"vila-mariana","1050000.0","138.0","1.0","3.0","2.0","1.0"
"vila-mariana","850000.0","110.0","1.0","3.0","2.0","1.0"
"vila-mariana","870000.0","103.0","1.0","3.0","3.0","1.0"
"vila-mariana","2100000.0","280.0","4.0","4.0","5.0","3.0"
"vila-mariana","2000000.0","160.0","3.0","3.0","5.0","3.0"
"vila-mariana","1060000.0","108.0","3.0","3.0","1.0","2.0"
"vila-mariana","940000.0","69.0","1.0","2.0","3.0","2.0"
"vila-mariana","800000.0","120.0","1.0","3.0","2.0","1.0"
"vila-mariana","2700000.0","209.0","3.0","3.0","3.0","4.0"
"vila-mariana","1800000.0","272.0","3.0","4.0","3.0","4.0"
"vila-mariana","1400000.0","216.0","2.0","3.0","2.0","3.0"
"vila-mariana","1300000.0","183.0","1.0","3.0","3.0","1.0"
"vila-mariana","1300000.0","155.0","1.0","3.0","2.0","2.0"
"vila-mariana","850000.0","105.0","1.0","2.0","2.0","2.0"
"vila-mariana","1020000.0","84.0","1.0","3.0","2.0","2.0"
"vila-mariana","1192000.0","118.0","1.0","3.0","4.0","3.0"
"vila-mariana","960000.0","108.0","2.0","2.0","3.0","1.0"
"vila-mariana","1950000.0","178.0","3.0","3.0","5.0","3.0"
"vila-mariana","530000.0","42.0","1.0","1.0","1.0","1.0"
"vila-mariana","2500000.0","250.0","4.0","4.0","6.0","4.0"
"vila-mariana","1800000.0","177.0","3.0","3.0","3.0","3.0"
"vila-mariana","760000.0","90.0","1.0","3.0","3.0","2.0"
"vila-mariana","2900000.0","227.0","4.0","4.0","5.0","4.0"
"vila-mariana","2700000.0","207.0","4.0","4.0","6.0","4.0"
"vila-mariana","730000.0","72.0","1.0","2.0","1.0","2.0"
"vila-mariana","2850000.0","207.0","4.0","4.0","6.0","4.0"
"vila-mariana","990000.0","120.0","1.0","3.0","3.0","2.0"
"vila-mariana","665000.0","63.0","1.0","2.0","2.0","2.0"
"vila-mariana","978000.0","96.0","1.0","3.0","2.0","1.0"
"vila-mariana","1750000.0","132.0","2.0","3.0","4.0","3.0"
"vila-mariana","1400000.0","260.0","1.0","4.0","3.0","3.0"
"vila-mariana","1450000.0","186.0","3.0","3.0","5.0","3.0"
"vila-mariana","785000.0","67.0","1.0","3.0","3.0","2.0"
"vila-mariana","960000.0","140.0","3.0","3.0","3.0","3.0"
"vila-mariana","1690000.0","128.0","3.0","3.0","4.0","3.0"
"vila-mariana","585000.0","73.0","1.0","3.0","2.0","2.0"
"vila-mariana","1060000.0","99.0","1.0","3.0","3.0","2.0"
"vila-mariana","1284000.0","137.0","1.0","3.0","2.0","2.0"
"vila-mariana","700000.0","52.0","1.0","2.0","2.0","1.0"
"vila-mariana","720000.0","100.0","1.0","3.0","2.0","1.0"
"vila-mariana","1280000.0","120.0","3.0","3.0","5.0","3.0"
"vila-mariana","1303800.0","228.0","1.0","3.0","4.0","3.0"
"vila-mariana","910000.0","71.0","1.0","2.0","1.0","2.0"
"vila-mariana","730000.0","67.0","1.0","2.0","2.0","2.0"
"vila-mariana","860000.0","72.0","1.0","2.0","2.0","1.0"
"vila-mariana","950000.0","100.0","1.0","3.0","2.0","2.0"
"vila-mariana","640000.0","90.0","1.0","2.0","3.0","2.0"
"vila-mariana","1870000.0","177.0","2.0","4.0","1.0","4.0"
"vila-mariana","1900000.0","256.0","3.0","3.0","5.0","4.0"
"vila-mariana","1575000.0","145.0","3.0","3.0","5.0","3.0"
"vila-mariana","742000.0","79.0","1.0","3.0","2.0","2.0"
"vila-mariana","950000.0","100.0","1.0","3.0","3.0","2.0"
"vila-mariana","1100000.0","140.0","1.0","3.0","2.0","2.0"
"vila-mariana","770000.0","100.0","1.0","3.0","2.0","2.0"
"vila-mariana","580000.0","72.0","1.0","3.0","1.0","2.0"
"vila-mariana","1000000.0","119.0","1.0","3.0","3.0","2.0"
"vila-mariana","520000.0","62.0","1.0","2.0","1.0","1.0"
"vila-mariana","795000.0","65.0","1.0","2.0","1.0","1.0"
"vila-mariana","2150000.0","255.0","4.0","5.0","5.0","5.0"
"vila-mariana","1800000.0","177.0","3.0","3.0","5.0","3.0"
"vila-mariana","1350000.0","122.0","1.0","3.0","3.0","3.0"
"vila-mariana","850000.0","120.0","1.0","3.0","2.0","1.0"
"vila-mariana","915000.0","104.0","1.0","3.0","2.0","2.0"
"vila-mariana","1100000.0","90.0","1.0","3.0","2.0","2.0"
"vila-mariana","950000.0","100.0","1.0","3.0","3.0","2.0"
"vila-mariana","680000.0","92.0","1.0","3.0","1.0","1.0"
"vila-mariana","1029384.0","99.0","1.0","3.0","2.0","2.0"
"vila-mariana","1200000.0","120.0","3.0","3.0","4.0","3.0"
"vila-mariana","1100000.0","105.0","2.0","2.0","3.0","2.0"
"vila-mariana","730000.0","67.0","1.0","2.0","2.0","2.0"
"vila-mariana","1320000.0","87.0","1.0","2.0","2.0","2.0"
"vila-mariana","730000.0","67.0","1.0","2.0","2.0","2.0"
"vila-mariana","570000.0","60.0","1.0","2.0","2.0","1.0"
"vila-mariana","940000.0","127.0","1.0","3.0","2.0","1.0"
"vila-mariana","1220000.0","92.0","1.0","3.0","1.0","2.0"
"vila-mariana","1219008.0","94.0","1.0","3.0","3.0","2.0"
"vila-mariana","1380000.0","185.0","1.0","3.0","1.0","1.0"
"vila-mariana","1161584.0","90.0","1.0","3.0","3.0","2.0"
"vila-mariana","1360000.0","98.0","1.0","3.0","2.0","2.0"
"vila-mariana","1128078.0","90.0","1.0","3.0","3.0","2.0"
"vila-mariana","1870000.0","142.0","3.0","3.0","4.0","3.0"
"vila-mariana","1500000.0","212.0","3.0","4.0","5.0","5.0"
"vila-mariana","1200000.0","175.0","1.0","3.0","3.0","3.0"
"vila-mariana","828000.0","95.0","1.0","3.0","3.0","1.0"
"vila-mariana","1330000.0","228.0","1.0","3.0","2.0","3.0"
"vila-mariana","720000.0","150.0","1.0","3.0","3.0","2.0"
"vila-mariana","2200000.0","212.0","3.0","4.0","5.0","5.0"
"vila-mariana","978000.0","97.0","1.0","3.0","2.0","1.0"
"vila-mariana","2980000.0","270.0","4.0","4.0","4.0","4.0"
"vila-mariana","860000.0","135.0","1.0","3.0","2.0","1.0"
"vila-mariana","1850000.0","218.0","1.0","3.0","5.0","3.0"
"vila-mariana","1500000.0","135.0","3.0","3.0","4.0","3.0"
"vila-mariana","810000.0","84.0","1.0","3.0","3.0","2.0"
"vila-mariana","1720000.0","220.0","2.0","4.0","3.0","3.0"
"vila-mariana","760000.0","67.0","1.0","2.0","2.0","2.0"
"vila-mariana","805000.0","80.0","1.0","3.0","1.0","1.0"
"vila-mariana","850000.0","102.0","1.0","3.0","2.0","2.0"
"vila-mariana","950000.0","100.0","1.0","3.0","2.0","2.0"
"vila-mariana","1170000.0","186.0","1.0","3.0","3.0","3.0"
"vila-mariana","965000.0","110.0","1.0","3.0","3.0","2.0"
"vila-mariana","754000.0","83.0","1.0","3.0","3.0","2.0"
"vila-mariana","1100000.0","88.0","2.0","2.0","2.0","2.0"
"vila-mariana","860000.0","90.0","1.0","3.0","2.0","2.0"
"vila-mariana","950000.0","100.0","1.0","3.0","3.0","2.0"
"vila-mariana","1643000.0","128.0","3.0","3.0","5.0","3.0"
"vila-mariana","950000.0","84.0","2.0","2.0","2.0","2.0"
"vila-mariana","630000.0","51.0","1.0","2.0","2.0","1.0"
"vila-mariana","1750000.0","110.0","2.0","3.0","5.0","3.0"
"vila-mariana","750000.0","120.0","1.0","3.0","3.0","1.0"
"vila-mariana","1600000.0","150.0","3.0","3.0","4.0","3.0"
"vila-mariana","1000000.0","140.0","1.0","3.0","2.0","2.0"
"vila-mariana","954000.0","121.0","3.0","3.0","3.0","2.0"
"vila-mariana","1860000.0","180.0","3.0","3.0","5.0","3.0"
"vila-mariana","898000.0","83.0","1.0","3.0","3.0","2.0"
"vila-mariana","2150000.0","215.0","2.0","4.0","4.0","4.0"
"vila-mariana","795000.0","105.0","1.0","3.0","3.0","2.0"
"vila-mariana","1150000.0","140.0","2.0","3.0","4.0","2.0"
"vila-mariana","1200000.0","120.0","1.0","3.0","3.0","3.0"
"vila-mariana","1000000.0","121.0","1.0","3.0","2.0","1.0"
"vila-mariana","795000.0","111.0","1.0","2.0","2.0","2.0"
"vila-mariana","1595000.0","150.0","2.0","4.0","5.0","3.0"
"vila-mariana","650000.0","80.0","1.0","2.0","2.0","1.0"
"vila-mariana","930000.0","100.0","1.0","3.0","3.0","3.0"
"vila-mariana","1700000.0","169.0","2.0","4.0","4.0","3.0"
"vila-mariana","1200000.0","176.0","2.0","4.0","5.0","3.0"
"vila-mariana","850000.0","108.0","1.0","3.0","4.0","2.0"
"vila-mariana","2000000.0","290.0","3.0","4.0","6.0","4.0"
"vila-mariana","870000.0","86.0","1.0","3.0","3.0","2.0"
"vila-mariana","1250000.0","113.0","1.0","3.0","3.0","2.0"
"vila-mariana","1180000.0","115.0","1.0","3.0","3.0","2.0"
"vila-mariana","680000.0","98.0","1.0","3.0","3.0","2.0"
"vila-mariana","1020000.0","100.0","1.0","3.0","3.0","1.0"
"vila-mariana","1690000.0","151.0","2.0","4.0","4.0","3.0"
"vila-mariana","1172315.0","90.0","1.0","3.0","3.0","2.0"
"vila-mariana","670000.0","108.0","1.0","3.0","2.0","1.0"
"vila-mariana","1137980.0","94.0","1.0","3.0","3.0","2.0"
"vila-mariana","1267245.0","94.0","1.0","3.0","3.0","3.0"
"vila-mariana","800000.0","70.0","1.0","2.0","2.0","2.0"
"vila-mariana","1242455.0","94.0","1.0","3.0","3.0","2.0"
"vila-mariana","2051333.0","179.0","1.0","3.0","3.0","4.0"
"vila-mariana","1183497.0","94.0","1.0","3.0","3.0","2.0"
"vila-mariana","593400.0","90.0","1.0","3.0","2.0","1.0"
"vila-mariana","730000.0","84.0","1.0","3.0","2.0","2.0"
"vila-mariana","905000.0","100.0","1.0","3.0","2.0","2.0"
"vila-mariana","1500000.0","168.0","1.0","3.0","3.0","2.0"
"vila-mariana","1280000.0","155.0","1.0","3.0","3.0","2.0"
"vila-mariana","670000.0","108.0","1.0","3.0","2.0","1.0"
"vila-mariana","950000.0","123.0","1.0","3.0","4.0","1.0"
"vila-mariana","1500000.0","151.0","2.0","3.0","2.0","3.0"
"vila-mariana","748000.0","69.0","1.0","2.0","2.0","2.0"
"vila-mariana","1050000.0","110.0","1.0","3.0","3.0","2.0"
"vila-mariana","1137980.0","94.0","1.0","3.0","3.0","2.0"
"vila-mariana","520000.0","62.0","1.0","2.0","2.0","1.0"
"vila-mariana","810000.0","84.0","1.0","3.0","2.0","2.0"
"vila-mariana","665000.0","63.0","1.0","2.0","2.0","2.0"
"vila-mariana","1390000.0","185.0","1.0","3.0","3.0","3.0"
"vila-mariana","3200000.0","250.0","4.0","4.0","6.0","4.0"
"vila-mariana","890000.0","109.0","1.0","3.0","3.0","2.0"
"vila-mariana","1116906.0","90.0","1.0","3.0","3.0","2.0"
"vila-mariana","1232648.0","90.0","1.0","3.0","3.0","3.0"
"vila-mariana","750000.0","110.0","1.0","3.0","3.0","1.0"
"vila-mariana","3286000.0","277.0","4.0","4.0","6.0","4.0"
"vila-mariana","1325000.0","134.0","2.0","3.0","5.0","2.0"
"vila-mariana","745000.0","70.0","1.0","2.0","1.0","2.0"
"vila-mariana","1358331.0","127.0","3.0","3.0","5.0","3.0"
"vila-mariana","1150191.0","90.0","1.0","3.0","3.0","2.0"
"vila-mariana","870000.0","97.0","1.0","3.0","2.0","1.0"
"vila-mariana","1105955.0","90.0","1.0","3.0","3.0","2.0"
"vila-mariana","1368706.0","128.0","3.0","3.0","5.0","3.0"
"vila-mariana","1195562.0","94.0","1.0","3.0","3.0","2.0"
"vila-mariana","2031215.0","179.0","1.0","3.0","3.0","4.0"
"vila-mariana","1900000.0","186.0","3.0","4.0","3.0","4.0"
"vila-mariana","1520000.0","108.0","1.0","2.0","2.0","2.0"
"vila-mariana","1105955.0","90.0","1.0","3.0","3.0","2.0"
"vila-mariana","890000.0","71.0","1.0","2.0","2.0","2.0"
"vila-mariana","1596000.0","140.0","1.0","3.0","1.0","2.0"
"vila-mariana","1368706.0","128.0","3.0","3.0","5.0","3.0"
"vila-mariana","507000.0","65.0","1.0","2.0","2.0","1.0"
"vila-mariana","520000.0","70.0","1.0","2.0","2.0","1.0"
"vila-mariana","1120000.0","88.0","1.0","3.0","3.0","2.0"
"vila-mariana","1265891.0","94.0","1.0","3.0","3.0","2.0"
"vila-mariana","880000.0","73.0","1.0","3.0","3.0","2.0"
"vila-mariana","1358331.0","127.0","3.0","3.0","5.0","3.0"
"vila-mariana","970000.0","120.0","1.0","3.0","3.0","1.0"
"vila-mariana","1206261.0","90.0","1.0","3.0","3.0","2.0"
"vila-mariana","1160744.0","94.0","1.0","3.0","3.0","2.0"
"vila-mariana","1358311.0","127.0","3.0","3.0","5.0","3.0"
"vila-mariana","965000.0","100.0","1.0","3.0","3.0","2.0"
"vila-mariana","880000.0","109.0","1.0","3.0","1.0","2.0"
"vila-mariana","699000.0","64.0","1.0","2.0","2.0","2.0"
"vila-mariana","870000.0","98.0","1.0","3.0","3.0","1.0"
"vila-mariana","800000.0","98.0","1.0","3.0","2.0","1.0"
"vila-mariana","2225000.0","198.0","2.0","4.0","4.0","4.0"
"vila-mariana","800000.0","62.0","1.0","2.0","3.0","2.0"
"vila-mariana","905000.0","107.0","1.0","3.0","3.0","1.0"
"vila-mariana","750000.0","97.0","1.0","3.0","1.0","1.0"
"vila-mariana","660000.0","80.0","1.0","3.0","2.0","1.0"
"vila-mariana","2900000.0","190.0","3.0","3.0","5.0","3.0"
"vila-mariana","1139240.0","90.0","1.0","3.0","3.0","2.0"
"vila-mariana","950000.0","100.0","1.0","3.0","2.0","2.0"
"vila-mariana","1700000.0","162.0","1.0","3.0","4.0","2.0"
"vila-mariana","580000.0","72.0","1.0","3.0","2.0","2.0"
"vila-mariana","1172115.0","94.0","1.0","3.0","3.0","2.0"
"vila-mariana","672000.0","75.0","1.0","3.0","2.0","2.0"
"vila-mariana","770000.0","83.0","1.0","2.0","2.0","2.0"
"vila-mariana","780000.0","98.0","1.0","3.0","3.0","1.0"
"vila-mariana","730000.0","67.0","1.0","2.0","2.0","2.0"
"vila-mariana","1139240.0","90.0","1.0","3.0","3.0","2.0"
"vila-mariana","730000.0","67.0","1.0","2.0","2.0","2.0"
"vila-mariana","1183928.0","90.0","1.0","3.0","3.0","2.0"
"vila-mariana","1244481.0","90.0","1.0","3.0","3.0","3.0"
"vila-mariana","1150000.0","147.0","1.0","3.0","3.0","2.0"
"vila-mariana","1280000.0","210.0","2.0","4.0","5.0","3.0"
"vila-mariana","880000.0","72.0","1.0","3.0","2.0","2.0"
"vila-mariana","1750000.0","218.0","2.0","4.0","4.0","3.0"
"vila-mariana","800000.0","130.0","1.0","3.0","2.0","1.0"
"vila-mariana","850000.0","108.0","1.0","3.0","3.0","1.0"
"vila-mariana","1320000.0","112.0","2.0","2.0","2.0","2.0"
"vila-mariana","1360000.0","210.0","3.0","3.0","4.0","3.0"
"vila-mariana","1300000.0","116.0","3.0","3.0","4.0","3.0"
"vila-mariana","1180000.0","167.0","1.0","3.0","3.0","3.0"
"vila-mariana","3300000.0","222.0","4.0","4.0","6.0","4.0"
"vila-mariana","970000.0","123.0","1.0","3.0","3.0","1.0"
"vila-mariana","1199000.0","176.0","2.0","4.0","4.0","3.0"
"vila-mariana","1116906.0","90.0","1.0","3.0","3.0","2.0"
"vila-mariana","870000.0","86.0","1.0","3.0","3.0","2.0"
"vila-mariana","1650000.0","198.0","2.0","3.0","5.0","3.0"
"vila-mariana","750000.0","65.0","1.0","2.0","2.0","2.0"
"vila-mariana","1200000.0","228.0","2.0","4.0","5.0","3.0"
"vila-mariana","690000.0","127.0","1.0","2.0","2.0","1.0"
"vila-mariana","1325000.0","165.0","2.0","4.0","3.0","3.0"
"vila-mariana","920000.0","65.0","1.0","2.0","2.0","1.0"
"vila-mariana","1015000.0","138.0","2.0","4.0","5.0","2.0"
"vila-mariana","720000.0","124.0","1.0","3.0","4.0","2.0"
"vila-mariana","1490000.0","226.0","3.0","3.0","3.0","3.0"
"vila-mariana","460000.0","78.0","1.0","3.0","2.0","1.0"
"vila-mariana","800000.0","100.0","1.0","3.0","3.0","3.0"
"vila-mariana","1160000.0","121.0","3.0","3.0","3.0","2.0"
"vila-mariana","1250000.0","157.0","1.0","3.0","1.0","2.0"
"vila-mariana","990000.0","129.0","1.0","4.0","2.0","2.0"
"vila-mariana","620000.0","103.0","1.0","3.0","2.0","1.0"
"vila-mariana","1200000.0","182.0","1.0","2.0","3.0","3.0"
"vila-mariana","1470000.0","190.0","3.0","3.0","5.0","3.0"
"vila-mariana","870000.0","85.0","1.0","3.0","3.0","2.0"
"vila-mariana","1024000.0","76.0","1.0","2.0","1.0","2.0"
"vila-mariana","1060000.0","164.0","1.0","3.0","3.0","1.0"
"vila-mariana","1280000.0","136.0","1.0","3.0","3.0","2.0"
"vila-mariana","1150000.0","140.0","1.0","3.0","3.0","3.0"
"vila-mariana","2200000.0","280.0","3.0","4.0","5.0","3.0"
"vila-mariana","850000.0","130.0","1.0","3.0","2.0","2.0"
"vila-mariana","1330000.0","132.0","1.0","4.0","3.0","2.0"
"vila-mariana","1200000.0","101.0","1.0","3.0","3.0","2.0"
"vila-mariana","1280000.0","148.0","3.0","3.0","3.0","4.0"
"vila-mariana","2200000.0","230.0","3.0","4.0","4.0","5.0"
"vila-mariana","1800000.0","184.0","3.0","3.0","5.0","3.0"
"vila-mariana","845000.0","90.0","1.0","2.0","4.0","1.0"
"vila-mariana","1300000.0","206.0","4.0","4.0","5.0","1.0"
"vila-mariana","1160000.0","99.0","1.0","3.0","3.0","2.0"
"vila-mariana","2150000.0","254.0","3.0","3.0","4.0","4.0"
"vila-mariana","2500000.0","155.0","3.0","3.0","4.0","3.0"
"vila-mariana","1810000.0","178.0","2.0","4.0","3.0","3.0"
"vila-mariana","690000.0","97.0","1.0","3.0","3.0","1.0"
"vila-mariana","1500000.0","170.0","2.0","3.0","4.0","2.0"
"vila-mariana","905000.0","100.0","1.0","3.0","2.0","2.0"
"vila-mariana","830000.0","106.0","1.0","3.0","2.0","2.0"
"vila-mariana","900000.0","92.0","1.0","2.0","1.0","1.0"
"vila-mariana","900000.0","129.0","1.0","4.0","2.0","2.0"
"vila-mariana","1240000.0","228.0","2.0","4.0","2.0","3.0"
"vila-mariana","950000.0","107.0","1.0","3.0","4.0","2.0"
"vila-mariana","2975000.0","240.0","4.0","4.0","6.0","4.0"
"vila-mariana","750000.0","108.0","1.0","3.0","1.0","2.0"
"vila-mariana","950000.0","118.0","1.0","3.0","3.0","2.0"
"vila-mariana","560000.0","65.0","1.0","2.0","2.0","1.0"
"vila-mariana","2000000.0","230.0","4.0","4.0","5.0","5.0"
"vila-mariana","850000.0","115.0","1.0","4.0","3.0","2.0"
"vila-mariana","1450000.0","165.0","3.0","3.0","5.0","3.0"
"vila-mariana","1750000.0","195.0","1.0","3.0","3.0","3.0"
"vila-mariana","728400.0","66.0","1.0","2.0","3.0","2.0"
"vila-mariana","1500000.0","200.0","2.0","4.0","6.0","3.0"
"vila-mariana","1300000.0","104.0","3.0","3.0","3.0","3.0"
"vila-mariana","2350000.0","208.0","4.0","4.0","4.0","4.0"
"vila-mariana","3300000.0","280.0","2.0","4.0","5.0","4.0"
"vila-mariana","1760000.0","208.0","1.0","2.0","4.0","1.0"
"vila-mariana","2000000.0","135.0","3.0","3.0","5.0","2.0"
"vila-mariana","680000.0","81.0","1.0","3.0","2.0","2.0"
"vila-mariana","1200000.0","180.0","3.0","3.0","5.0","3.0"
"vila-mariana","1200000.0","123.0","1.0","4.0","2.0","2.0"
"vila-mariana","890000.0","130.0","1.0","3.0","4.0","1.0"
"vila-mariana","1150000.0","150.0","3.0","3.0","4.0","3.0"
"vila-mariana","1100000.0","88.0","3.0","3.0","4.0","2.0"
"vila-mariana","2350000.0","208.0","4.0","4.0","4.0","4.0"
"vila-mariana","990000.0","115.0","1.0","3.0","3.0","2.0"
"vila-mariana","820000.0","93.0","1.0","2.0","3.0","1.0"
"vila-mariana","1384000.0","141.0","3.0","3.0","3.0","2.0"
"vila-mariana","1100000.0","138.0","1.0","3.0","2.0","1.0"
"vila-mariana","2080000.0","213.0","2.0","4.0","5.0","3.0"
"vila-mariana","2250000.0","178.0","1.0","3.0","5.0","3.0"
"vila-mariana","2100000.0","170.0","2.0","3.0","2.0","3.0"
"vila-mariana","1855000.0","155.0","3.0","3.0","3.0","3.0"
"vila-mariana","1380000.0","186.0","3.0","4.0","4.0","3.0"
"vila-mariana","990000.0","118.0","1.0","3.0","2.0","2.0"
"vila-mariana","1250000.0","137.0","1.0","3.0","2.0","1.0"
"vila-mariana","1400000.0","107.0","1.0","2.0","3.0","2.0"
"vila-mariana","1200000.0","163.0","1.0","3.0","4.0","2.0"
"vila-mariana","1250000.0","170.0","1.0","3.0","4.0","3.0"
"vila-mariana","690000.0","85.0","1.0","3.0","3.0","1.0"
"vila-mariana","1385000.0","228.0","3.0","3.0","3.0","3.0"
"vila-mariana","1200000.0","127.0","3.0","3.0","5.0","2.0"
"vila-mariana","3455000.0","282.0","4.0","4.0","6.0","5.0"
"vila-mariana","2880000.0","277.0","4.0","4.0","5.0","4.0"
"vila-mariana","1390000.0","218.0","2.0","4.0","3.0","3.0"
"vila-mariana","1300000.0","155.0","1.0","3.0","2.0","2.0"
"vila-mariana","680000.0","70.0","1.0","2.0","2.0","1.0"
"vila-mariana","1200000.0","127.0","1.0","3.0","3.0","3.0"
"vila-mariana","950000.0","118.0","1.0","3.0","4.0","2.0"
"vila-mariana","820000.0","93.0","1.0","2.0","2.0","1.0"
"vila-mariana","2800000.0","250.0","4.0","4.0","6.0","4.0"
"vila-mariana","2800000.0","250.0","4.0","6.0","9.0","4.0"
"vila-mariana","1100000.0","128.0","2.0","4.0","4.0","3.0"
"vila-mariana","1350000.0","132.0","1.0","3.0","4.0","3.0"
"vila-mariana","2100000.0","264.0","3.0","3.0","5.0","4.0"
